chr1	2500000	0.0317583
chr1	5000000	0.01569
chr1	7500000	0.0173312
chr1	10000000	0.0188548
chr1	12500000	0.0151531
chr1	15000000	0.0150604
chr1	17500000	0.0157433
chr1	20000000	0.0141848
chr1	22500000	0.015976
chr1	25000000	0.015576
chr1	27500000	0.0169292
chr1	30000000	0.0125172
chr1	32500000	0.014658
chr1	35000000	0.0113148
chr1	37500000	0.0124788
chr1	40000000	0.0133588
chr1	42500000	0.0120112
chr1	45000000	0.0128772
chr1	47500000	0.0103464
chr1	50000000	0.0069468
chr1	52500000	0.0122956
chr1	55000000	0.0103028
chr1	57500000	0.0074584
chr1	60000000	0.0071776
chr1	62500000	0.0096176
chr1	65000000	0.0080684
chr1	67500000	0.007438
chr1	70000000	0.00615
chr1	72500000	0.0051932
chr1	75000000	0.0060648
chr1	77500000	0.006858
chr1	80000000	0.0056996
chr1	82500000	0.0061996
chr1	85000000	0.0073448
chr1	87500000	0.0072364
chr1	90000000	0.0078736
chr1	92500000	0.0091732
chr1	95000000	0.0077864
chr1	97500000	0.0058836
chr1	100000000	0.0068184
chr1	102500000	0.0055428
chr1	105000000	0.0053928
chr1	107500000	0.0067804
chr1	110000000	0.011404
chr1	112500000	0.0098604
chr1	115000000	0.0084836
chr1	117500000	0.0076916
chr1	120000000	0.0090432
chr1	122500000	0.0174799
chr1	125000000	0.0189371
chr1	142500000	0.0180806
chr1	145000000	0.011854
chr1	147500000	0.0099312
chr1	150000000	0.0132904
chr1	152500000	0.0102424
chr1	155000000	0.0165508
chr1	157500000	0.0103712
chr1	160000000	0.0093512
chr1	162500000	0.0093732
chr1	165000000	0.007642
chr1	167500000	0.0086388
chr1	170000000	0.006426
chr1	172500000	0.0068056
chr1	175000000	0.008132
chr1	177500000	0.00706
chr1	180000000	0.0104072
chr1	182500000	0.0086292
chr1	185000000	0.0072848
chr1	187500000	0.0058432
chr1	190000000	0.0054048
chr1	192500000	0.0059864
chr1	195000000	0.0054884
chr1	197500000	0.006206
chr1	200000000	0.008824
chr1	202500000	0.012574
chr1	205000000	0.0125508
chr1	207500000	0.0092492
chr1	210000000	0.007982
chr1	212500000	0.0103224
chr1	215000000	0.0075812
chr1	217500000	0.0071932
chr1	220000000	0.0076536
chr1	222500000	0.00832653
chr1	225000000	0.0115716
chr1	227500000	0.0150698
chr1	230000000	0.0118436
chr1	232500000	0.0096264
chr1	235000000	0.0123176
chr1	237500000	0.0094752
chr1	240000000	0.0090124
chr1	242500000	0.00938
chr1	245000000	0.012902
chr1	247500000	0.010932
chr2	2500000	0.0159656
chr2	5000000	0.0089448
chr2	7500000	0.0099596
chr2	10000000	0.0154584
chr2	12500000	0.0090396
chr2	15000000	0.00843018
chr2	17500000	0.0068492
chr2	20000000	0.00920841
chr2	22500000	0.00802
chr2	25000000	0.0133836
chr2	27500000	0.0133836
chr2	30000000	0.0097376
chr2	32500000	0.00971901
chr2	35000000	0.0065736
chr2	37500000	0.01001
chr2	40000000	0.0076648
chr2	42500000	0.0106784
chr2	45000000	0.0101524
chr2	47500000	0.0108528
chr2	50000000	0.0060132
chr2	52500000	0.006068
chr2	55000000	0.00956
chr2	57500000	0.005634
chr2	60000000	0.00838
chr2	62500000	0.0093536
chr2	65000000	0.0098456
chr2	67500000	0.0071328
chr2	70000000	0.0111612
chr2	72500000	0.0101636
chr2	75000000	0.0099644
chr2	77500000	0.005768
chr2	80000000	0.0066352
chr2	82500000	0.0056952
chr2	85000000	0.0108076
chr2	87500000	0.0105936
chr2	90000000	0.00984899
chr2	92500000	0.0123299
chr2	95000000	0.0115965
chr2	97500000	0.0124176
chr2	100000000	0.0113388
chr2	102500000	0.0087172
chr2	105000000	0.0100048
chr2	107500000	0.0087808
chr2	110000000	0.0120064
chr2	112500000	0.011368
chr2	115000000	0.007166
chr2	117500000	0.0068192
chr2	120000000	0.0131888
chr2	122500000	0.0079288
