1	1000000	0.0323533
1	2000000	0.033473
1	3000000	0.0275663
1	4000000	0.0193224
1	5000000	0.012299
1	6000000	0.020483
1	7000000	0.017645
1	8000000	0.01735
1	9000000	0.016412
1	10000000	0.018429
1	11000000	0.018954
1	12000000	0.017636
1	13000000	0.0118294
1	14000000	0.0130474
1	15000000	0.013441
1	16000000	0.018325
1	17000000	0.0179863
1	18000000	0.015094
1	19000000	0.014232
1	20000000	0.014266
1	21000000	0.013457
1	22000000	0.018074
1	23000000	0.014115
1	24000000	0.016136
1	25000000	0.01487
1	26000000	0.015784
1	27000000	0.017237
1	28000000	0.015944
1	29000000	0.016939
1	30000000	0.0113012
1	31000000	0.011417
1	32000000	0.014924
1	33000000	0.016628
1	34000000	0.011058
1	35000000	0.009944
1	36000000	0.012047
1	37000000	0.014402
1	38000000	0.013412
1	39000000	0.011579
1	40000000	0.014404
1	41000000	0.013114
1	42000000	0.010392
1	43000000	0.01101
1	44000000	0.01427
1	45000000	0.013638
1	46000000	0.011754
1	47000000	0.011668
1	48000000	0.01162
1	49000000	0.00704
1	50000000	0.005247
1	51000000	0.008591
1	52000000	0.00978
1	53000000	0.01229
1	54000000	0.013793
1	55000000	0.014221
1	56000000	0.007104
1	57000000	0.00707
1	58000000	0.006995
1	59000000	0.008286
1	60000000	0.006905
1	61000000	0.006036
1	62000000	0.009561
1	63000000	0.010206
1	64000000	0.008906
1	65000000	0.008769
1	66000000	0.008021
1	67000000	0.006358
1	68000000	0.00838
1	69000000	0.006701
1	70000000	0.005496
1	71000000	0.006803
1	72000000	0.005855
1	73000000	0.005085
1	74000000	0.004901
1	75000000	0.005503
1	76000000	0.00664
1	77000000	0.00642
1	78000000	0.008258
1	79000000	0.005804
1	80000000	0.005795
1	81000000	0.005321
1	82000000	0.007238
1	83000000	0.005751
1	84000000	0.005677
1	85000000	0.007574
1	86000000	0.007582
1	87000000	0.007676
1	88000000	0.007494
1	89000000	0.006859
1	90000000	0.007748
1	91000000	0.007559
1	92000000	0.009316
1	93000000	0.009139
1	94000000	0.009099
1	95000000	0.009025
1	96000000	0.006373
1	97000000	0.006491
1	98000000	0.00547
1	99000000	0.005707
1	100000000	0.006696
1	101000000	0.007219
1	102000000	0.005902
1	103000000	0.005329
1	104000000	0.00558843
1	105000000	0.005678
1	106000000	0.00525
1	107000000	0.005258
1	108000000	0.006312
1	109000000	0.008848
1	110000000	0.013829
1	111000000	0.010558
1	112000000	0.008553
1	113000000	0.011102
1	114000000	0.009374
1	115000000	0.008951
1	116000000	0.007787
1	117000000	0.009219
1	118000000	0.007985
1	119000000	0.005514
1	120000000	0.008725
1	121000000	0.0105827
1	143000000	0.00784395
1	144000000	0.00938007
1	145000000	0.0104259
1	146000000	0.0114283
1	147000000	0.008976
1	148000000	0.0114303
1	149000000	0.0114596
1	150000000	0.0143615
1	151000000	0.015856
1	152000000	0.010373
1	153000000	0.007114
1	154000000	0.015831
1	155000000	0.017104
1	156000000	0.016754
1	157000000	0.012615
1	158000000	0.007288
1	159000000	0.006394
1	160000000	0.009764
1	161000000	0.014539
1	162000000	0.009314
1	163000000	0.006785
1	164000000	0.005637
1	165000000	0.008341
1	166000000	0.008097
1	167000000	0.008593
1	168000000	0.009869
1	169000000	0.006572
1	170000000	0.006234
1	171000000	0.007053
1	172000000	0.00693
1	173000000	0.006145
1	174000000	0.008341
1	175000000	0.008253
1	176000000	0.006948
1	177000000	0.006426
1	178000000	0.007311
1	179000000	0.010291
1	180000000	0.010345
1	181000000	0.009933
1	182000000	0.007876
1	183000000	0.009559
1	184000000	0.007751
1	185000000	0.008134
1	186000000	0.006105
1	187000000	0.006048
1	188000000	0.00552
1	189000000	0.005588
1	190000000	0.005327
1	191000000	0.005268
1	192000000	0.005386
1	193000000	0.006741
1	194000000	0.005591
1	195000000	0.005522
1	196000000	0.005302
1	197000000	0.006308
1	198000000	0.006609
1	199000000	0.005176
1	200000000	0.009204
1	201000000	0.012756
1	202000000	0.012547
1	203000000	0.012387
1	204000000	0.012799
1	205000000	0.012662
1	206000000	0.0116843
1	207000000	0.009778
1	208000000	0.009785
1	209000000	0.007154
1	210000000	0.008563
1	211000000	0.008018
1	212000000	0.01074
1	213000000	0.010947
1	214000000	0.008464
1	215000000	0.007935
1	216000000	0.006198
1	217000000	0.006782
1	218000000	0.007359
1	219000000	0.006672
1	220000000	0.008078
1	221000000	0.008324
1	222000000	0.00655
1	223000000	0.009198
1	224000000	0.0121926
1	225000000	0.008282
1	226000000	0.014582
1	227000000	0.011775
1	228000000	0.014927
1	229000000	0.016122
1	230000000	0.012385
1	231000000	0.011862
1	232000000	0.00928
1	233000000	0.0099
1	234000000	0.00869
1	235000000	0.0137326
1	236000000	0.013074
1	237000000	0.011677
1	238000000	0.007942
1	239000000	0.007123
1	240000000	0.0092
1	241000000	0.010028
1	242000000	0.00977
1	243000000	0.009444
1	244000000	0.010268
1	245000000	0.013904
1	246000000	0.012403
1	247000000	0.01407
1	248000000	0.00904
2	1000000	0.015112
2	2000000	0.014917
2	3000000	0.016332
2	4000000	0.0118158
2	5000000	0.00785223
2	6000000	0.009914
2	7000000	0.009226
2	8000000	0.008743
2	9000000	0.013423
2	10000000	0.01698
2	11000000	0.015346
2	12000000	0.011905
2	13000000	0.007477
2	14000000	0.005737
2	15000000	0.007231
2	16000000	0.0112979
2	17000000	0.006894
2	18000000	0.006857
2	19000000	0.006328
2	20000000	0.009881
2	21000000	0.0102369
2	22000000	0.006061
2	23000000	0.006522
2	24000000	0.013632
2	25000000	0.013321
2	26000000	0.013983
2	27000000	0.015888
2	28000000	0.011302
2	29000000	0.012331
2	30000000	0.008904
2	31000000	0.00944
2	32000000	0.00887263
2	33000000	0.0104209
2	34000000	0.0089
2	35000000	0.006214
2	36000000	0.006151
2	37000000	0.010198
2	38000000	0.008779
2	39000000	0.011773
2	40000000	0.007605
2	41000000	0.005827
2	42000000	0.008527
2	43000000	0.013759
2	44000000	0.010133
2	45000000	0.010566
2	46000000	0.009186
2	47000000	0.011368
2	48000000	0.010915
2	49000000	0.007799
2	50000000	0.005801
2	51000000	0.006203
2	52000000	0.005753
2	53000000	0.005845
2	54000000	0.008628
2	55000000	0.010077
2	56000000	0.008757
2	57000000	0.005127
2	58000000	0.005672
2	59000000	0.006481
2	60000000	0.006299
2	61000000	0.011548
2	62000000	0.011944
2	63000000	0.008027
2	64000000	0.007599
2	65000000	0.011297
2	66000000	0.009032
2	67000000	0.006948
2	68000000	0.007047
2	69000000	0.007758
