chr1	3000000	0.381756
chr1	3020000	0.3907
chr1	3040000	0.39905
chr1	3060000	0.3885
chr1	3080000	0.381
chr1	3100000	0.3891
chr1	3120000	0.39555
chr1	3140000	0.39705
chr1	3160000	0.38075
chr1	3180000	0.4018
chr1	3200000	0.36865
chr1	3220000	0.3886
chr1	3240000	0.3827
chr1	3260000	0.39055
chr1	3280000	0.40295
chr1	3300000	0.3847
chr1	3320000	0.38265
chr1	3340000	0.3865
chr1	3360000	0.38155
chr1	3380000	0.37455
chr1	3400000	0.38275
chr1	3420000	0.38975
chr1	3440000	0.376
chr1	3460000	0.37385
chr1	3480000	0.37695
chr1	3500000	0.4044
chr1	3520000	0.36835
chr1	3540000	0.39885
chr1	3560000	0.3949
chr1	3580000	0.3796
chr1	3600000	0.36915
chr1	3620000	0.39065
chr1	3640000	0.3858
chr1	3660000	0.3836
chr1	3680000	0.41455
chr1	3700000	0.3683
chr1	3720000	0.38255
chr1	3740000	0.38895
chr1	3760000	0.4098
chr1	3780000	0.38545
chr1	3800000	0.38605
chr1	3820000	0.37345
chr1	3840000	0.39815
chr1	3860000	0.3902
chr1	3880000	0.3735
chr1	3900000	0.373
chr1	3920000	0.3953
chr1	3940000	0.36825
chr1	3960000	0.38665
chr1	3980000	0.42555
chr1	4000000	0.3835
chr1	4020000	0.38575
chr1	4040000	0.3855
chr1	4060000	0.39185
chr1	4080000	0.39615
chr1	4100000	0.3789
chr1	4120000	0.39395
chr1	4140000	0.39045
chr1	4160000	0.3781
chr1	4180000	0.38335
chr1	4200000	0.38755
chr1	4220000	0.39015
chr1	4240000	0.3829
chr1	4260000	0.413
chr1	4280000	0.37735
chr1	4300000	0.3663
chr1	4320000	0.36105
chr1	4340000	0.37945
chr1	4360000	0.391
chr1	4380000	0.3721
chr1	4400000	0.40175
chr1	4420000	0.4088
chr1	4440000	0.3932
chr1	4460000	0.40255
chr1	4480000	0.42585
chr1	4500000	0.43265
chr1	4520000	0.42385
chr1	4540000	0.4114
chr1	4560000	0.4277
chr1	4580000	0.4037
chr1	4600000	0.43375
chr1	4620000	0.4253
chr1	4640000	0.40395
chr1	4660000	0.3964
chr1	4680000	0.4098
chr1	4700000	0.41865
chr1	4720000	0.40865
chr1	4740000	0.406
chr1	4760000	0.4302
chr1	4780000	0.4249
chr1	4800000	0.3979
chr1	4820000	0.40645
chr1	4840000	0.40555
chr1	4860000	0.41065
chr1	4880000	0.39055
chr1	4900000	0.3867
chr1	4920000	0.4243
chr1	4940000	0.4164
chr1	4960000	0.39035
chr1	4980000	0.4137
chr1	5000000	0.39575
chr1	5020000	0.43755
chr1	5040000	0.41615
chr1	5060000	0.3913
chr1	5080000	0.4242
chr1	5100000	0.375
chr1	5120000	0.42205
chr1	5140000	0.3756
chr1	5160000	0.4002
chr1	5180000	0.4318
chr1	5200000	0.40085
chr1	5220000	0.40215
chr1	5240000	0.40615
chr1	5260000	0.41745
chr1	5280000	0.42095
chr1	5300000	0.38305
chr1	5320000	0.39755
chr1	5340000	0.3991
chr1	5360000	0.40125
chr1	5380000	0.3802
chr1	5400000	0.3787
chr1	5420000	0.38375
chr1	5440000	0.3983
chr1	5460000	0.3746
chr1	5480000	0.40725
chr1	5500000	0.3805
chr1	5520000	0.38655
chr1	5540000	0.38475
chr1	5560000	0.388
chr1	5580000	0.41315
chr1	5600000	0.38155
chr1	5620000	0.39275
chr1	5640000	0.39375
chr1	5660000	0.38625
chr1	5680000	0.38325
chr1	5700000	0.37215
chr1	5720000	0.3545
chr1	5740000	0.3992
chr1	5760000	0.3852
chr1	5780000	0.37545
chr1	5800000	0.41
chr1	5820000	0.39375
chr1	5840000	0.36905
chr1	5860000	0.38835
chr1	5880000	0.3878
chr1	5900000	0.3722
chr1	5920000	0.41225
chr1	5940000	0.3897
chr1	5960000	0.38695
chr1	5980000	0.39645
chr1	6000000	0.39055
chr1	6020000	0.37695
chr1	6040000	0.39075
chr1	6060000	0.39545
chr1	6080000	0.40135
