1(pat)	500000	0.0116151
1(mat)	500000	0.0116151
1(pat)	1000000	0.0383
1(mat)	1000000	0.0383
1(pat)	1500000	0.036892
1(mat)	1500000	0.036892
1(pat)	2000000	0.03268
1(mat)	2000000	0.03268
1(pat)	2500000	0.029309
1(mat)	2500000	0.029309
1(pat)	3000000	0.028068
1(mat)	3000000	0.028068
1(pat)	3500000	0.0294
1(mat)	3500000	0.0294
1(pat)	4000000	0.0184086
1(mat)	4000000	0.0184086
1(pat)	4500000	0.013108
1(mat)	4500000	0.013108
1(pat)	5000000	0.011276
1(mat)	5000000	0.011276
1(pat)	5500000	0.011622
1(mat)	5500000	0.011622
1(pat)	6000000	0.021172
1(mat)	6000000	0.021172
1(pat)	6500000	0.027172
1(mat)	6500000	0.027172
1(pat)	7000000	0.015148
1(mat)	7000000	0.015148
1(pat)	7500000	0.015902
1(mat)	7500000	0.015902
1(pat)	8000000	0.015952
1(mat)	8000000	0.015952
1(pat)	8500000	0.01488
1(mat)	8500000	0.01488
1(pat)	9000000	0.01661
1(mat)	9000000	0.01661
1(pat)	9500000	0.021574
1(mat)	9500000	0.021574
1(pat)	10000000	0.018348
1(mat)	10000000	0.018348
1(pat)	10500000	0.018096
1(mat)	10500000	0.018096
1(pat)	11000000	0.019802
1(mat)	11000000	0.019802
1(pat)	11500000	0.016824
1(mat)	11500000	0.016824
1(pat)	12000000	0.020192
1(mat)	12000000	0.020192
1(pat)	12500000	0.013592
1(mat)	12500000	0.013592
1(pat)	13000000	0.00991403
1(mat)	13000000	0.00991403
1(pat)	13500000	0.0127366
1(mat)	13500000	0.0127366
1(pat)	14000000	0.014872
1(mat)	14000000	0.014872
1(pat)	14500000	0.008848
1(mat)	14500000	0.008848
1(pat)	15000000	0.013018
1(mat)	15000000	0.013018
1(pat)	15500000	0.01749
1(mat)	15500000	0.01749
1(pat)	16000000	0.018526
1(mat)	16000000	0.018526
1(pat)	16500000	0.01863
1(mat)	16500000	0.01863
1(pat)	17000000	0.0182867
1(mat)	17000000	0.0182867
1(pat)	17500000	0.016708
1(mat)	17500000	0.016708
1(pat)	18000000	0.016332
1(mat)	18000000	0.016332
1(pat)	18500000	0.012262
1(mat)	18500000	0.012262
1(pat)	19000000	0.015388
1(mat)	19000000	0.015388
1(pat)	19500000	0.015714
1(mat)	19500000	0.015714
1(pat)	20000000	0.014784
1(mat)	20000000	0.014784
1(pat)	20500000	0.011494
1(mat)	20500000	0.011494
1(pat)	21000000	0.01591
1(mat)	21000000	0.01591
1(pat)	21500000	0.013564
1(mat)	21500000	0.013564
1(pat)	22000000	0.018606
1(mat)	22000000	0.018606
1(pat)	22500000	0.015796
1(mat)	22500000	0.015796
1(pat)	23000000	0.015098
1(mat)	23000000	0.015098
1(pat)	23500000	0.01333
1(mat)	23500000	0.01333
1(pat)	24000000	0.01703
1(mat)	24000000	0.01703
1(pat)	24500000	0.014692
1(mat)	24500000	0.014692
1(pat)	25000000	0.015258
1(mat)	25000000	0.015258
1(pat)	25500000	0.015494
1(mat)	25500000	0.015494
1(pat)	26000000	0.015782
1(mat)	26000000	0.015782
1(pat)	26500000	0.016326
1(mat)	26500000	0.016326
1(pat)	27000000	0.017158
1(mat)	27000000	0.017158
1(pat)	27500000	0.017862
1(mat)	27500000	0.017862
1(pat)	28000000	0.016774
1(mat)	28000000	0.016774
1(pat)	28500000	0.014624
1(mat)	28500000	0.014624
1(pat)	29000000	0.018432
1(mat)	29000000	0.018432
1(pat)	29500000	0.014296
1(mat)	29500000	0.014296
1(pat)	30000000	0.0100515
1(mat)	30000000	0.0100515
1(pat)	30500000	0.01016
1(mat)	30500000	0.01016
1(pat)	31000000	0.01099
1(mat)	31000000	0.01099
1(pat)	31500000	0.01466
1(mat)	31500000	0.01466
1(pat)	32000000	0.014232
1(mat)	32000000	0.014232
1(pat)	32500000	0.015676
1(mat)	32500000	0.015676
1(pat)	33000000	0.017024
1(mat)	33000000	0.017024
1(pat)	33500000	0.014896
1(mat)	33500000	0.014896
1(pat)	34000000	0.011198
1(mat)	34000000	0.011198
1(pat)	34500000	0.009208
1(mat)	34500000	0.009208
1(pat)	35000000	0.00826
1(mat)	35000000	0.00826
1(pat)	35500000	0.013258
1(mat)	35500000	0.013258
1(pat)	36000000	0.011428
1(mat)	36000000	0.011428
1(pat)	36500000	0.014872
1(mat)	36500000	0.014872
1(pat)	37000000	0.014
1(mat)	37000000	0.014
1(pat)	37500000	0.010454
1(mat)	37500000	0.010454
1(pat)	38000000	0.013934
1(mat)	38000000	0.013934
1(pat)	38500000	0.014624
1(mat)	38500000	0.014624
1(pat)	39000000	0.00915
1(mat)	39000000	0.00915
1(pat)	39500000	0.014296
1(mat)	39500000	0.014296
1(pat)	40000000	0.014646
1(mat)	40000000	0.014646
1(pat)	40500000	0.013546
